Time,FL Speed,FR Speed,FA Speed,RL Speed,RR Speed,RA Speed,dA Speed,dA* Speed,Distance,Average Acceleration,Steering Angle,Steering Speed,TCS OFF Switch,TCS OFF Status,TCS Action,ABD Action,ABS Pump,RPM,APP,TPS,ECT,IAT,ECT offset,Brake On,Fan State,Torque ABS1,Torque ABS2,Torque ECM1,Torque ECM3,ABS Sensors Failure,Speed Stage,Distance Stage,Current Gear,Shift Light,Emergency Blinker,
151.14,76.03,75.47,75.69,75.14,75.25,75.14,0.55,0.89,182.82,2.47,4,5,0,0,0,0,0,37.21,47,38,101,68,0,0,3,250,250,144,135,0,2,2,2,0,0,
151.16,76.03,75.81,75.92,75.36,75.47,75.36,0.55,0.67,183.20,2.49,3,3,0,0,0,0,0,37.26,46,39,101,68,0,0,3,250,250,138,133,0,2,2,2,0,0,
151.18,76.37,76.37,76.37,75.58,75.58,75.58,0.78,0.78,183.62,2.50,3,1,0,0,0,0,0,37.17,44,39,101,68,0,0,3,250,250,143,130,0,2,2,2,0,0,
151.20,76.37,76.59,76.48,75.58,75.81,75.69,0.78,0.89,184.05,2.48,3,1,0,0,0,0,0,37.22,44,39,101,68,0,0,3,250,250,144,130,0,2,2,2,0,0,
151.22,76.93,77.38,77.16,75.81,75.92,75.81,1.34,1.56,184.53,2.46,3,2,0,0,0,0,0,37.22,43,39,101,68,0,0,3,250,250,144,130,0,2,2,2,0,0,
151.24,76.71,76.59,76.59,75.92,76.26,76.03,0.55,0.67,184.90,2.48,3,1,0,0,0,0,0,37.35,43,39,101,68,0,0,3,250,250,144,129,0,2,2,2,0,0,
151.26,76.48,76.93,76.71,76.48,76.48,76.48,0.22,0.44,185.53,2.51,3,1,0,0,0,0,0,37.35,43,39,101,68,0,0,3,250,250,144,129,0,2,2,2,0,0,
151.28,76.59,77.38,76.93,76.48,76.71,76.59,0.33,0.78,185.75,2.51,3,0,0,0,0,0,0,37.52,38,39,101,68,0,0,3,250,250,142,120,0,2,2,2,0,0,
151.30,77.26,77.49,77.38,76.71,76.71,76.71,0.67,0.78,186.23,2.50,3,1,0,0,0,0,0,37.52,33,38,101,68,0,0,3,250,250,142,120,0,2,2,2,0,0,
151.32,77.38,76.93,77.16,76.82,76.93,76.82,0.33,0.55,186.61,2.49,3,1,0,0,0,0,0,37.91,24,31,101,68,0,0,3,250,250,137,142,0,2,2,2,0,0,
151.34,77.71,77.49,77.60,76.93,77.16,77.04,0.55,0.67,187.05,2.50,2,0,0,0,0,0,0,37.84,13,23,101,68,0,0,3,250,250,128,131,0,2,2,2,0,0,
151.36,77.94,77.83,77.83,77.26,77.38,77.26,0.55,0.67,187.52,2.50,2,2,0,0,0,0,0,37.84,13,23,101,68,0,0,3,250,250,128,131,0,2,2,2,0,0,
151.38,77.94,78.16,78.05,77.16,77.38,77.26,0.78,0.89,187.91,2.47,2,3,0,0,0,0,0,37.75,0,14,101,68,0,0,3,250,250,113,110,0,2,2,2,0,0,
151.40,77.94,78.16,78.05,77.26,77.60,77.38,0.67,0.78,188.35,2.46,2,3,0,0,0,0,0,37.40,0,12,101,68,0,0,3,250,250,108,101,0,2,2,2,0,0,
151.42,77.94,77.94,77.94,77.49,77.71,77.60,0.33,0.33,188.78,2.46,2,2,0,0,0,0,0,37.08,0,11,101,68,0,0,3,250,250,97,92,0,2,2,2,0,0,
151.44,77.94,77.94,77.94,77.49,77.71,77.60,0.33,0.33,188.78,2.46,1,3,0,0,0,0,0,36.95,0,11,101,68,0,0,3,250,250,89,84,0,2,2,2,0,0,
151.46,77.49,77.83,77.60,77.71,77.83,77.71,-0.11,0.10,189.66,2.42,1,4,0,0,0,0,0,37.06,0,10,101,68,0,0,3,250,250,83,78,0,2,2,3,0,0,
151.48,77.83,78.50,78.16,77.71,77.83,77.71,0.44,0.78,190.08,0.00,1,3,0,0,0,0,0,37.15,0,9,101,68,0,0,3,250,250,76,72,0,2,2,3,0,0,
151.50,77.26,77.38,77.26,77.71,77.83,77.71,-0.44,-0.33,190.52,0.00,1,0,0,0,0,0,0,37.26,0,8,101,68,0,0,3,250,250,70,67,0,2,2,2,0,0,
151.52,76.93,77.71,77.26,77.83,77.83,77.83,-0.56,-0.11,190.96,0.00,1,0,0,0,0,0,0,37.45,0,8,101,68,0,0,3,250,250,62,63,0,2,2,2,0,0,
151.54,77.26,77.71,77.49,77.83,77.83,77.83,-0.33,-0.11,191.39,0.00,1,3,0,0,0,0,0,37.63,0,8,101,68,0,0,3,250,250,57,59,0,2,2,2,0,0,
151.56,77.49,77.71,77.60,77.71,77.83,77.71,-0.11,0.00,191.82,-0.78,1,3,0,0,0,0,0,37.68,0,8,101,68,0,0,3,250,250,55,56,0,2,2,2,0,0,
151.58,77.49,77.83,77.60,77.49,77.83,77.60,0.00,0.22,192.26,-1.04,1,2,0,0,0,0,0,37.61,0,7,101,68,0,0,3,250,250,44,52,0,2,2,2,0,0,
151.60,77.60,77.38,77.49,77.49,77.83,77.60,-0.11,0.00,192.75,-0.76,1,0,0,0,0,0,0,37.61,0,7,101,68,0,0,3,250,250,44,50,0,2,2,2,0,0,
151.62,77.49,77.71,77.60,77.71,77.83,77.71,-0.11,0.00,193.13,-0.31,1,0,0,0,0,0,0,37.67,0,6,101,68,0,0,3,250,250,48,48,0,2,2,2,0,0,
151.64,77.49,77.71,77.60,77.49,77.83,77.60,0.00,0.10,193.56,-0.51,1,0,0,0,0,0,0,37.64,0,6,101,68,0,0,3,250,250,45,46,0,2,2,2,0,0,
151.66,77.38,77.60,77.49,77.49,77.71,77.60,-0.11,0.00,194.00,-0.44,1,1,0,0,0,0,0,37.47,0,6,101,68,0,0,3,250,250,43,43,0,2,2,2,0,0,
151.68,77.49,77.38,77.38,77.49,77.71,77.60,-0.22,-0.11,194.43,-0.39,1,3,0,0,0,0,0,37.39,0,6,101,68,0,0,3,250,250,28,29,0,2,2,2,0,0,
151.70,77.71,77.71,77.71,77.38,77.71,77.49,0.22,0.22,194.87,-0.51,1,3,0,0,0,0,0,37.29,0,6,101,68,0,0,3,250,250,38,29,0,2,2,2,0,0,
151.72,77.49,77.49,77.49,77.26,77.60,77.38,0.10,0.10,195.30,-0.61,0,4,0,0,0,0,0,37.13,0,6,101,68,0,0,3,250,250,39,29,0,2,2,2,0,0,
151.74,77.49,77.83,77.60,77.26,77.60,77.38,0.22,0.44,195.73,-0.56,0,3,0,0,0,0,0,36.87,0,6,101,68,0,0,3,250,250,37,29,0,2,2,3,0,0,
151.76,77.26,77.16,77.16,77.38,77.71,77.49,-0.33,-0.22,196.16,0.00,0,1,0,0,0,0,0,36.79,0,6,101,68,0,0,3,250,250,39,29,0,2,2,3,0,0,
151.78,77.38,77.49,77.38,77.49,77.60,77.49,-0.11,0.00,196.60,0.00,0,0,0,0,0,0,0,36.75,0,6,101,68,0,0,3,250,250,39,29,0,2,2,3,0,0,
151.80,77.26,77.60,77.38,77.49,77.71,77.60,-0.22,0.00,197.04,0.74,0,1,0,0,0,0,0,36.70,0,6,101,68,0,1,3,250,250,39,29,0,2,2,3,0,0,
151.82,76.82,77.38,77.04,77.38,77.49,77.38,-0.33,0.00,197.46,-0.51,1,5,0,0,0,0,0,36.83,0,6,101,68,0,1,3,250,250,29,29,0,2,2,3,0,0,
151.84,76.37,76.93,76.59,77.38,77.49,77.38,-0.78,-0.44,197.90,-0.38,1,7,0,0,0,0,0,36.91,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.86,76.82,76.82,76.82,77.26,77.49,77.38,-0.56,-0.56,198.34,0.00,2,8,0,0,0,0,0,37.26,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.88,76.26,76.14,76.14,77.16,77.26,77.16,-1.01,-0.89,198.77,-3.07,2,8,0,0,0,0,0,37.47,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.90,76.03,76.26,76.14,76.71,76.82,76.71,-0.56,-0.44,199.21,-4.59,3,5,0,0,0,0,0,37.61,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.92,76.37,76.26,76.26,76.37,76.37,76.37,-0.11,0.00,199.63,-4.62,3,3,0,0,0,0,0,37.50,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.94,76.03,76.37,76.14,76.26,76.26,76.26,-0.11,0.10,200.05,-3.86,3,1,0,0,0,0,0,37.38,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.96,75.81,76.03,75.92,75.69,76.03,75.81,0.10,0.22,200.48,-4.32,3,1,0,0,0,0,0,37.16,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
151.98,75.69,75.92,75.81,75.69,75.69,75.69,0.10,0.22,200.91,-3.86,3,0,0,0,0,0,0,36.82,0,6,101,68,0,1,3,250,250,29,29,0,2,2,2,0,0,
152.00,75.69,75.92,75.81,75.69,75.69,75.69,0.10,0.22,200.91,-3.86,3,1,0,0,0,0,0,36.40,0,6,101,66,0,1,3,250,250,29,29,0,2,2,2,0,0,
152.02,75.58,75.58,75.58,75.36,75.47,75.36,0.22,0.22,201.75,-3.47,3,1,0,0,0,0,0,36.21,0,6,101,66,0,1,3,250,250,30,29,0,2,3,2,0,0,
152.04,74.91,75.47,75.14,75.14,75.36,75.25,-0.11,0.22,202.17,-3.25,3,1,0,0,0,0,0,36.05,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.06,74.80,75.02,74.91,75.02,75.14,75.02,-0.11,0.00,202.60,-3.24,3,0,0,0,0,0,0,35.84,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.08,74.35,74.24,74.24,74.69,74.80,74.69,-0.44,-0.33,203.01,-3.36,3,2,0,0,0,0,0,35.83,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.10,74.12,74.01,74.01,74.35,74.57,74.46,-0.44,-0.33,203.44,-3.33,3,1,0,0,0,0,0,35.79,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.12,73.79,73.90,73.79,74.35,74.24,74.24,-0.44,-0.33,203.85,-3.32,2,2,0,0,0,0,0,35.79,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.14,73.34,73.68,73.45,73.79,74.01,73.90,-0.44,-0.22,204.26,-3.41,2,0,0,0,0,0,0,35.87,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.16,73.00,71.43,72.22,73.45,73.68,73.57,-1.34,-0.56,204.67,-3.50,2,2,0,0,0,0,0,35.69,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.18,73.45,73.34,73.34,73.00,73.23,73.12,0.22,0.33,205.09,-3.66,2,0,0,0,0,0,0,35.43,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.20,72.33,73.34,72.78,72.78,72.89,72.78,0.00,0.55,205.50,-3.72,2,3,0,0,0,0,0,35.17,0,7,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.22,72.67,72.67,72.67,72.67,72.78,72.67,0.00,0.00,205.91,-3.60,3,3,0,0,0,0,0,35.00,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.24,72.11,71.77,71.88,72.33,72.78,72.55,-0.67,-0.44,206.31,-3.49,3,1,0,0,0,0,0,34.85,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.26,72.67,72.22,72.44,72.11,72.44,72.22,0.22,0.44,206.75,-3.53,3,3,0,0,0,0,0,34.79,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.28,72.00,71.88,71.88,71.55,72.11,71.77,0.10,0.22,207.12,-3.67,4,7,0,0,0,0,0,34.80,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.30,71.21,71.55,71.32,71.43,70.87,71.10,0.22,0.44,207.53,-3.92,4,14,0,0,0,0,0,34.80,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.32,71.32,71.21,71.21,71.66,71.66,71.66,-0.44,-0.33,207.92,-3.42,5,13,0,0,0,0,0,34.79,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.34,71.21,71.10,71.10,71.43,71.10,71.21,-0.11,0.00,208.32,-3.53,6,7,0,0,0,0,0,34.65,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.36,70.99,71.10,70.99,70.87,70.76,70.76,0.22,0.33,208.72,-3.64,6,3,0,0,0,0,0,34.59,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.38,70.65,70.99,70.76,70.65,70.99,70.76,0.00,0.22,209.11,-3.50,7,4,0,0,0,0,0,34.44,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.40,70.31,70.65,70.42,70.54,70.20,70.31,0.10,0.33,209.51,-3.60,7,5,0,0,0,0,0,34.28,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.42,70.09,70.31,70.20,70.20,70.42,70.31,-0.11,0.00,209.90,-3.47,8,7,0,0,0,0,0,34.04,0,6,101,66,0,1,3,250,250,30,30,0,2,3,2,0,0,
152.44,69.53,69.98,69.75,69.98,69.75,69.86,-0.11,0.10,210.30,-3.56,8,8,0,0,0,0,0,33.84,0,6,101,66,0,1,3,250,250,31,30,0,2,3,2,0,0,
152.46,69.42,69.64,69.53,69.30,69.64,69.42,0.10,0.22,210.68,-3.65,9,7,0,0,0,0,0,33.67,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.48,69.86,69.98,69.86,69.42,69.42,69.42,0.44,0.55,211.07,-3.53,9,9,0,0,0,0,0,33.39,0,6,101,66,0,1,3,250,250,31,31,0,2,3,3,0,0,
152.50,68.74,68.41,68.52,69.30,68.74,68.97,-0.44,-0.22,211.47,0.00,10,5,0,0,0,0,0,33.22,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.52,69.30,68.41,68.85,68.63,68.85,68.74,0.10,0.55,211.85,0.00,10,3,0,0,0,0,0,33.14,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.54,68.85,68.18,68.52,68.74,68.07,68.41,0.10,0.44,212.23,-4.61,11,11,0,0,0,0,0,33.18,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.56,68.29,66.61,67.40,68.07,67.96,67.96,-0.56,0.33,212.61,-5.41,11,1,0,0,0,0,0,33.15,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.58,68.18,68.74,68.41,68.07,67.62,67.85,0.55,0.89,212.99,-4.10,11,5,0,0,0,0,0,33.17,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.60,68.07,67.51,67.73,67.40,67.51,67.40,0.33,0.67,213.37,-4.61,10,7,0,0,0,0,0,33.17,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.62,68.07,67.06,67.51,67.06,67.40,67.17,0.33,0.89,213.75,-4.32,10,4,0,0,0,0,0,33.11,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.64,67.85,67.51,67.62,66.83,66.73,66.73,0.89,1.12,214.12,-4.62,10,5,0,0,0,0,0,33.02,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.66,67.85,67.28,67.51,66.95,66.95,66.95,0.55,0.89,214.50,-3.52,9,7,0,0,0,0,0,32.71,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.68,67.85,67.28,67.51,66.95,66.95,66.95,0.55,0.89,214.50,-3.52,8,14,0,0,0,0,0,32.55,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.70,66.83,66.73,66.73,66.39,66.73,66.50,0.22,0.33,214.97,-3.73,6,26,0,0,0,0,0,32.37,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.72,67.06,65.04,66.05,66.61,66.05,66.28,-0.22,0.78,215.34,-3.66,4,22,0,0,0,0,0,32.18,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.74,67.06,66.05,66.50,66.83,65.60,66.16,0.33,0.89,215.71,-3.46,3,23,0,0,0,0,0,32.00,0,7,101,66,0,1,3,250,250,31,31,0,2,3,2,0,0,
152.76,66.39,66.16,66.28,66.16,65.49,65.83,0.44,0.55,216.15,-3.50,1,26,0,0,0,0,0,31.82,0,7,101,66,0,1,3,250,250,30,26,0,2,3,2,0,0,
152.78,66.28,65.49,65.83,65.83,65.83,65.83,0.00,0.44,216.44,-3.27,0,25,0,0,0,0,0,31.63,0,7,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.80,65.60,66.05,65.83,65.60,65.83,65.71,0.10,0.33,216.80,-3.15,-2,16,0,0,0,0,0,31.41,0,7,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.82,65.16,65.16,65.16,65.60,65.26,65.38,-0.22,-0.22,217.17,-3.25,-3,13,0,0,0,0,0,31.28,0,7,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.84,65.04,65.83,65.38,64.82,65.16,64.93,0.44,0.89,217.61,-3.40,-4,8,0,0,0,0,0,31.25,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.86,64.82,65.04,64.93,64.93,63.92,64.37,0.55,0.67,217.89,-3.71,-4,10,0,0,0,0,0,31.27,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.88,64.48,64.82,64.59,64.48,64.48,64.48,0.10,0.33,218.25,-3.41,-5,8,0,0,0,0,0,31.28,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.90,64.14,64.48,64.26,64.71,63.81,64.26,0.00,0.22,218.60,-3.39,-6,7,0,0,0,0,0,31.30,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.92,63.92,64.14,64.03,64.26,63.92,64.03,0.00,0.10,219.04,-3.34,-6,4,0,0,0,0,0,31.29,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.94,63.92,64.14,64.03,64.03,64.26,64.14,-0.11,0.00,219.32,-3.14,-6,4,0,0,0,0,0,31.22,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.96,63.69,63.92,63.81,64.14,63.81,63.92,-0.11,0.00,219.67,-3.13,-7,4,0,0,0,0,0,31.10,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
152.98,63.81,64.14,63.92,63.92,64.26,64.03,-0.11,0.10,220.03,-2.92,-7,10,0,0,0,0,0,30.96,0,6,101,66,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.00,63.92,63.47,63.69,63.81,64.03,63.92,-0.22,0.00,220.46,-2.83,-8,12,0,0,0,0,0,30.84,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.02,63.25,63.47,63.36,63.81,64.03,63.92,-0.56,-0.44,220.74,-2.75,-9,13,0,0,0,0,0,30.75,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.04,64.71,63.02,63.81,63.81,64.14,63.92,-0.11,0.78,221.10,-2.64,-10,12,0,0,0,0,0,30.65,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.06,61.90,63.36,62.57,63.92,63.81,63.81,-1.23,-0.44,221.45,-2.60,-11,10,0,0,0,0,0,30.53,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.08,63.14,63.25,63.14,63.69,63.69,63.69,-0.56,-0.44,221.88,-2.54,-12,9,0,0,0,0,0,30.53,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.10,64.48,63.47,63.92,63.25,63.58,63.36,0.55,1.12,222.15,-2.63,-12,4,0,0,0,0,0,30.56,0,6,101,65,0,1,3,250,250,26,26,0,2,3,3,0,0,
153.12,62.12,62.69,62.35,63.25,63.58,63.36,-1.01,-0.67,222.51,0.00,-12,2,0,0,0,0,0,30.60,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.14,63.25,63.02,63.14,63.25,63.81,63.47,-0.33,-0.22,222.86,0.00,-12,2,0,0,0,0,0,30.69,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.16,62.91,62.69,62.80,63.14,63.69,63.36,-0.56,-0.44,223.29,-1.28,-11,12,0,0,0,0,0,30.71,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.18,62.91,63.47,63.14,62.46,63.58,63.02,0.10,0.44,223.57,-3.11,-11,4,0,0,0,0,0,30.75,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.20,62.91,63.58,63.25,63.58,63.58,63.58,-0.33,0.00,223.92,0.52,-10,11,0,0,0,0,0,30.76,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.22,63.36,62.80,63.02,64.14,63.14,63.58,-0.56,-0.22,224.57,0.32,-9,19,0,0,0,0,0,30.76,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.24,62.57,63.14,62.80,62.12,63.25,62.69,0.10,0.44,224.67,-2.12,-8,3,0,0,0,0,0,30.66,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.26,62.80,63.58,63.14,61.79,62.80,62.24,0.89,1.34,225.23,-2.54,-8,5,0,0,0,0,0,30.66,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.28,62.57,62.80,62.69,62.80,62.01,62.35,0.33,0.44,225.41,-2.14,-8,0,0,0,0,0,0,30.66,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.30,62.35,62.80,62.57,62.46,62.69,62.57,0.00,0.22,225.79,-1.48,-8,8,0,0,0,0,0,30.66,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.32,63.02,62.46,62.69,62.24,62.57,62.35,0.33,0.67,226.05,-1.70,-9,8,0,0,0,0,0,30.25,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.34,62.12,62.24,62.12,62.57,61.00,61.79,0.33,0.44,226.40,-2.30,-10,15,0,0,0,0,0,30.10,0,6,101,65,0,1,3,250,250,26,26,0,2,3,2,0,0,
153.36,61.68,61.90,61.79,62.12,62.69,62.35,-0.56,-0.44,226.75,-1.39,-11,13,0,0,0,0,0,29.98,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.38,61.68,62.24,61.90,62.01,62.69,62.35,-0.44,-0.11,227.18,-1.25,-12,9,0,0,0,0,0,29.98,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.40,61.79,61.68,61.68,62.46,62.24,62.35,-0.67,-0.56,227.44,-1.18,-12,8,0,0,0,0,0,29.82,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.42,61.34,62.12,61.68,61.57,62.01,61.79,-0.11,0.33,227.78,-1.65,-13,3,0,0,0,0,0,29.75,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.44,61.00,61.00,61.00,61.68,62.46,62.01,-1.01,-1.01,228.13,-1.33,-13,0,0,0,0,0,0,29.72,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.46,61.00,61.00,61.00,61.79,62.01,61.90,-0.89,-0.89,228.60,-1.32,-13,0,0,0,0,0,0,29.72,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.48,60.89,61.57,61.23,61.45,61.90,61.68,-0.44,-0.11,228.81,-1.45,-13,3,0,0,0,0,0,29.65,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.50,61.45,61.57,61.45,61.68,61.68,61.68,-0.22,-0.11,229.16,-1.37,-12,4,0,0,0,0,0,29.62,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.52,60.33,60.67,60.44,61.23,61.34,61.23,-0.78,-0.56,229.49,-1.62,-12,5,0,0,0,0,0,29.57,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.54,60.44,60.78,60.55,61.12,61.45,61.23,-0.67,-0.44,229.90,-1.53,-11,4,0,0,0,0,0,29.57,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.56,60.44,61.23,60.78,61.00,61.12,61.00,-0.22,0.22,230.17,-1.62,-11,5,0,0,0,0,0,29.43,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.58,60.44,61.12,60.78,60.78,60.89,60.78,0.00,0.33,230.51,-1.69,-10,3,0,0,0,0,0,29.36,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.60,60.22,60.44,60.33,60.78,61.12,60.89,-0.56,-0.44,230.91,-1.53,-10,3,0,0,0,0,0,29.36,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.62,60.44,60.22,60.33,60.33,61.12,60.67,-0.33,-0.22,231.19,-1.61,-10,1,0,0,0,0,0,29.29,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.64,60.11,60.67,60.33,60.22,60.89,60.55,-0.22,0.10,231.53,-1.61,-10,1,0,0,0,0,0,29.25,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.66,60.11,60.22,60.11,60.00,60.78,60.33,-0.22,-0.11,231.87,-1.66,-10,3,0,0,0,0,0,29.21,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.68,60.11,60.11,60.11,60.22,60.44,60.33,-0.22,-0.22,232.26,-1.59,-10,0,0,0,0,0,0,29.21,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.70,59.66,60.89,60.22,60.11,60.33,60.22,0.00,0.67,232.54,-1.60,-10,1,0,0,0,0,0,29.12,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.72,59.66,60.33,60.00,59.66,60.22,59.88,0.10,0.44,232.88,-1.70,-10,0,0,0,0,0,0,29.16,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.74,59.55,59.21,59.32,59.43,60.11,59.77,-0.44,-0.22,233.21,-1.70,-10,2,0,0,0,0,0,29.04,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.76,59.43,59.43,59.43,59.55,59.77,59.66,-0.22,-0.22,233.59,-1.68,-11,2,0,0,0,0,0,29.04,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.78,59.10,59.77,59.43,59.32,59.66,59.43,0.00,0.33,233.88,-1.74,-11,0,0,0,0,0,0,28.73,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.80,58.87,59.55,59.21,59.21,59.43,59.32,-0.11,0.22,234.21,-1.73,-11,1,0,0,0,0,0,28.59,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.82,58.98,59.10,58.98,59.10,59.43,59.21,-0.22,-0.11,234.55,-1.73,-11,0,0,0,0,0,0,28.45,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.84,58.54,58.87,58.65,59.10,58.87,58.98,-0.33,-0.11,234.91,-1.76,-11,2,0,0,0,0,0,28.45,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.86,58.20,58.87,58.54,58.65,58.42,58.54,0.00,0.33,235.21,-1.89,-10,7,0,0,0,0,0,28.34,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.88,58.42,58.76,58.54,58.54,58.54,58.54,0.00,0.22,235.54,-1.83,-10,7,0,0,0,0,0,28.28,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
153.90,57.75,58.20,57.98,58.31,58.54,58.42,-0.44,-0.22,235.87,-1.83,-9,5,0,0,0,0,0,28.23,0,6,101,65,0,1,3,250,250,27,27,0,2,3,2,0,0,
